id,address,wall_thickness,town_id
155457de-6472-4831-a7a6-de79249ab55b,Marata 34,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
21c5cf43-c2ee-4bb5-87a0-9a38a59bcea7,Marata 35,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
8e1659d5-a054-4905-8de3-001b97a7c8f3,Marata 36,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
0c185ab0-9e80-4ae5-b2f5-88abe5cab95d,Marata 37,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
15f270ea-fe92-4725-9ede-14c72ebda3c9,Marata 38,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
4887028f-49e1-4809-b9ee-a30425372279,Marata 39,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
0cfe98f6-787d-439e-90f6-3e565d238175,Marata 40,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
af9429de-8572-4df2-a69d-d1ed42f8d300,Marata 41,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
651fb442-7795-4aa4-bce8-17272b3b491e,Marata 42,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
8bec03e1-03ed-44bc-ac01-3d988c25cbb2,Marata 43,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
2d4e8483-b2dc-426f-af8e-1ac9a3c7a572,Marata 44,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
a860f181-330c-4c92-ab8e-fafed0d14e99,Marata 45,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
c1f5c262-1efb-4903-baaf-4a23716e3b9c,Marata 46,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ed4bda35-2934-460a-ae33-bb5b3ff68802,Marata 47,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
976366cd-8e8b-4b51-af4a-08106fff09e1,Marata 48,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
9b9f454c-7501-494f-a448-15787d8d1ee4,Marata 49,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
af082fe3-a1f7-4ac8-b344-14897eb3961e,Marata 50,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
13e793cc-e6de-4b21-9026-55f06c7a345e,Marata 51,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ea9a2589-ec63-40c3-87fd-50c42dcdda70,Marata 52,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
b5edff36-4247-4e3e-8c44-2aa57ae2755b,Marata 53,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ac4328af-1fe6-4bf1-9a0b-e45f4cfcbffb,Marata 54,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
7f425253-2407-40d8-8ac4-673241400f06,Marata 55,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
a1c934cb-ff23-434f-bea1-d06690fac1b3,Marata 56,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
1c7fd01b-f623-4262-a21e-3ca7c0cdb1cb,Marata 57,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
c413a663-0029-468e-85b4-b1e9fb7881f7,Marata 58,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
461c13cc-0db8-402c-b665-673f4a5afa0a,Marata 59,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
f1724f40-9426-4f85-919b-6605bb677538,Marata 60,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
e24f91ea-fbb4-4e37-b1d0-c37f2bcb2b28,Marata 61,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ac0d249a-2f0f-4a65-b673-a26f7f972e57,Marata 62,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
12b389e1-7582-4567-8565-ae8afcd7caa1,Marata 63,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
6e439648-fddd-46cb-bcd1-89160d18bd7b,Marata 64,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
027922e7-a041-4512-9fb0-7fe4781315f0,Marata 65,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ada225ad-24f1-4c5d-b3f7-bb706a3b78e4,Marata 66,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
d0a49fe0-f17e-4f24-a46f-df43f73ab188,Marata 67,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
c99a9499-c59d-4790-be31-ed0a8515712e,Marata 68,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
b60a6991-26a0-4980-9daa-997a9083d964,Marata 69,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
6c2fd679-4b97-4a0d-975c-d359bb5c8724,Marata 70,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
57ac36f1-7d92-4529-9d01-33e9b216bc26,Marata 71,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
76df9875-6910-41f1-80bd-45c7aeba5e9b,Marata 72,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
929f5e41-0c35-4212-8ea1-56bf54f98fe9,Marata 73,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ef12727c-86af-441e-80e6-78fdb109089c,Marata 74,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
87eeb0b0-10de-4aa6-939f-2cb25169c78e,Marata 75,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
09fc8692-3845-4344-8b7b-8fdeec456360,Marata 76,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
514d75ae-122d-4bb0-bd54-51df209f5ead,Marata 77,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
e7369647-e728-4318-b99a-ba5b2a2d762d,Marata 78,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ef8b70d2-1e11-4709-9c0a-4dafa1b39c91,Marata 79,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
2ac4f23d-7ead-4a77-95be-db5d1f3db59f,Marata 80,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
b1c56abb-53ad-4a38-88d2-c483e67f205e,Marata 81,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
33479a70-20ff-45b7-96a7-53cf9d4bd6b6,Marata 82,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
f0ce5af9-62e4-41de-b9ae-c8e761096c1e,Marata 83,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
91c3ac11-5a05-444d-87e1-a4a0ab8c1ddb,Marata 84,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
5dab2dec-f903-4946-8b02-24f29c7d681e,Marata 85,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
abfd996c-fbc7-499c-ad79-4fa2c410c5ae,Marata 86,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
e939f20e-f4f4-4eb2-91ec-e0f87d97df65,Marata 87,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
5cf7ca4c-ca11-434d-979d-9d4809f62db8,Marata 88,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
2775cb63-1c79-44f2-ab55-d50f734d4980,Marata 89,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
c0fc56b7-ccd4-40f9-9e9a-04d799aed69c,Marata 90,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
756069d0-bd5f-4745-98bf-26bffbd57ff1,Marata 91,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
35282b4a-e982-4341-a68d-2231b5e16071,Marata 92,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
f559990e-7814-4a7b-a2ca-505aed7e128c,Marata 93,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
923eb8f6-a858-457c-9c9c-80a11a116298,Marata 94,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
942376bc-3837-4ec3-a560-a1c3024b898f,Marata 95,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
deb1a07e-3dd5-4125-afad-3af29eacf225,Marata 96,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
451ee752-d972-48bb-828d-ff4142f5c2ef,Marata 97,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
914cccfe-e0b5-4170-a482-0a621e9f2bde,Marata 98,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
cd9373ca-91c4-4968-839f-dfdbcb043835,Marata 99,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
6e3a2163-f638-492a-a4bb-85d144df590d,Marata 100,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
b81d0dbe-fc1c-480b-8351-357f7b0b0049,Marata 101,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
894f0c75-b904-468e-9d88-457b0cc57234,Marata 102,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
7473d509-2be5-4f0c-a295-6a9c67fe7eda,Marata 103,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
52a5632f-3927-44f6-874b-704f5aa50bfb,Marata 104,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
a2e3e89b-4637-4dd6-bbcb-5aa843f5238f,Marata 105,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
4f5a9bf0-21fb-4a0e-96b7-6252c0850f31,Marata 106,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
21f3586c-b731-4917-b3d0-93fca54625a5,Marata 107,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
7ed856ad-e4b2-4991-a661-74dcd73a10dd,Marata 108,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
e590dc6c-eea9-4d9c-b0f8-5af02321b225,Marata 109,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
eaafeef0-212e-4900-aa95-0b22e1be8953,Marata 110,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
19b210d6-36a8-4aca-9a34-27424e89c9cb,Marata 111,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
42e90b65-8d10-4317-b7c0-a605910bf0a4,Marata 112,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
bf96ee20-6636-4cfb-82aa-0c018352214b,Marata 113,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
d874315b-7d28-4950-b46d-528c2ff885ca,Marata 114,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
03825154-a376-4ec2-8b45-c1179444d7a1,Marata 115,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
eaefb6c8-f774-4406-98df-b0d49cef007c,Marata 116,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
a8ad4ec9-e19b-403d-aca9-a3c1f441a62b,Marata 117,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
692ffbd5-a0c3-4426-b17f-c548b7c69fbe,Marata 118,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
6d5c927b-e49b-453d-8783-523a7401e53c,Marata 119,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
e7c28c5c-f164-4971-85e1-33ee5072c48f,Marata 120,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
1a8289b1-4b8f-46e2-95c1-7a83de6dd2c4,Marata 121,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
88c972be-1db0-4335-931d-0100867b0248,Marata 122,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
604a5f84-69c4-4526-85f2-3ebb8bd65f6d,Marata 123,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
9f6dcedd-6e62-492e-a567-246f1a6562f9,Marata 124,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
bac714c0-9238-4315-80e2-dc058b602389,Marata 125,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
bdd55a24-9c6a-4476-840e-0c8a64c18599,Marata 126,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
21c12f4a-82ef-40b4-9ed2-700a63fb9278,Marata 127,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
f8459c4c-34d5-4b95-b51c-56d2ff9d7e07,Marata 128,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ab9870f2-8982-4d0b-b9fb-ffac71dea63f,Marata 129,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
2b21944c-a679-4c35-b9cd-09ab271bc011,Marata 130,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
d8ec4123-4e13-44d6-83c3-d10baf65178a,Marata 131,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ec503ccc-745e-4ab5-9a39-194cce4c254b,Marata 132,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
e35b9858-8886-4dd5-9c17-aa7c5ab667a3,Marata 133,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
8dbd117e-e777-49c1-866c-8e7dfc36d2d5,Marata 134,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
d424312c-dffe-4ae1-837a-2d46910b8ffe,Marata 135,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
00eafe11-c6dc-4535-b466-0e6c61f9b8df,Marata 136,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
2a2d2506-8bed-422d-af9b-041e1d67b67e,Marata 137,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
de6f44eb-e23e-4e98-a900-727db02a6ba6,Marata 138,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
52e97dbb-bec1-45d5-9141-3a4e09866687,Marata 139,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
7c47e282-c7de-4b46-8d4d-f1063cdb2454,Marata 140,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
8168ab1e-f9eb-4ee0-af6c-fc22d2a3fda2,Marata 141,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
62a90c10-f8f1-4104-92e3-ccda8cf53bf1,Marata 142,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
515a7c9b-8a87-4ed5-82d8-dc3f9f57fdf7,Marata 143,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
f0dbf71f-59d8-4db8-ab02-160aa029bc05,Marata 144,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
d33deac0-ac46-44a4-b06d-4071b8e3691c,Marata 145,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
25f05385-648a-4b2c-b3b1-3dadeadbbbd7,Marata 146,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
816ab8c3-160a-42ea-9d80-fea15d764b6f,Marata 147,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
784140a5-adca-4c6a-989d-f0ce87220227,Marata 148,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
15601f7c-4f0c-4787-9d31-c5ebd3571422,Marata 149,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
969c1fcb-3939-4e60-a138-8b55974fb331,Marata 150,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
1bb1c258-f16e-4452-8644-06085861ee9b,Marata 151,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
e006e4f2-b56c-4a3d-85e3-e0709ff83a94,Marata 152,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
9b812eaf-31a9-4bb0-9402-34d1ef08b74a,Marata 153,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
c0c4e047-94e1-435f-9eca-b051cdf3e5b0,Marata 154,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
4c512e32-ef91-4622-bdb7-024a9761d84b,Marata 155,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
914a859e-0494-4d41-9b3b-178077f53406,Marata 156,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
bd05d642-4a52-4f8a-995e-992e725cfdf6,Marata 157,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
939bd922-da3b-4711-9145-df48bd1f3574,Marata 158,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
311dd981-cc98-4e47-93fb-b71b85d9e901,Marata 159,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
babf2ae8-d866-4ba6-9fec-b35d55433b3e,Marata 160,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
9bb0390b-c0a4-4026-adb3-43e9fd88e7d0,Marata 161,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
1ec3c180-fc3e-49c2-99f0-012fbc57f86a,Marata 162,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
7f61a168-9b80-4512-945e-0d676df6ad9e,Marata 163,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
428b6839-8e37-4492-a5a9-85f3b58c73d8,Marata 164,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
7d0a086f-7c4c-404b-9b9f-c39641a4a1e4,Marata 165,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
e4e1ce95-f57b-46dd-baca-7d706385694d,Marata 166,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
e30377fa-3da0-4447-a066-1ac19c444681,Marata 167,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
a6fca5c3-d9f4-4ba7-a2b6-c8108e9064bc,Marata 168,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
3f5b2d35-efc3-4efa-a17d-b8c2d3169593,Marata 169,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
267f1768-e69f-49a4-aedd-f8414514ebd0,Marata 170,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ee4cdd03-9e30-4d8d-941b-effab7f4d402,Marata 171,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
af99871e-f6b8-414b-b9c8-18e7589ddd65,Marata 172,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
f7ea8e77-5442-4a2e-bd49-ca9a435f740b,Marata 173,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
91fcac3e-b3c4-47bb-bff5-5d388fa0488d,Marata 174,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
3d81dfbf-63a2-4d40-a77d-3b3141a4a037,Marata 175,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
b848a8d2-0578-4c98-9326-47d81816136a,Marata 176,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
63e68b94-3821-4e4a-84cd-739e383d0b84,Marata 177,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
00f93d59-d2a8-434e-9e10-b430ce17a886,Marata 178,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
3b6a147f-35aa-43d3-b022-bc0931aa7ab1,Marata 179,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
71a9107c-8ec7-4805-95e4-d4a42e4b460e,Marata 180,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
984ca893-c952-4d79-8789-c8f77e6c0f48,Marata 181,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
8dcac0fb-f5b6-4da6-b21c-f40dcd0de992,Marata 182,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
67276ec7-497a-4273-a85d-4b1e4ca5aec7,Marata 183,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
3ffef1bd-7400-4515-ac2d-b385a347be1d,Marata 184,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
5bfd8c09-32f7-4172-8527-dc21ccfcec26,Marata 185,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
75d16159-0da3-4e4e-9c8c-23df41e36a37,Marata 186,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
0abcbdef-954b-4f79-9dd9-5bfd79694cdb,Marata 187,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
b1bbeea4-45d0-43b9-86e3-80ec1833e3d4,Marata 188,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
56fe1b52-a980-459d-b579-73bd60ae685f,Marata 189,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
533747a6-1ca7-4967-a367-95a2323fbdfc,Marata 190,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
17fc7688-5ba8-410d-b02a-740075182a30,Marata 191,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
7c21a2c1-335e-4662-84c9-9c3d947673c7,Marata 192,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
b7ea99a9-79e7-4e5c-a3f6-bac08b79d08b,Marata 193,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ee03b89f-855d-4ec1-8740-5d56ccb7b55b,Marata 194,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
d73c5718-b10d-447c-a441-e970658eff54,Marata 195,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
05c57afe-810f-4895-9455-827c3e6dac95,Marata 196,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
452b6908-f9ef-47dc-9905-608b372f4687,Marata 197,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
92d2d416-0448-4bb1-b19f-3a9cb11b9561,Marata 198,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
4ca8acd5-f232-4eda-8469-295e3b5b4b7a,Marata 199,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
5ce38ace-5983-46c1-a2d9-4820534033ce,Marata 200,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
41eea24a-ee6b-468f-82a0-51251b4a2709,Marata 201,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
b8d7e034-5851-4109-beb1-2c01cf9c39c2,Marata 202,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
fd2045f5-f76f-4c41-a5e5-d758e52f71f9,Marata 203,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
2ed0ab1d-cc94-4f5b-b514-6852dd2103e4,Marata 204,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
b6050c20-aa60-4cfa-8274-7c1467fbcdd7,Marata 205,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
4a6b072b-a190-48a0-846a-c82f8408a9fc,Marata 206,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
33031d60-cdb7-4369-aa12-65e149d7d109,Marata 207,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
a1b91742-d88d-4c14-a1b0-6bc05ec2ada1,Marata 208,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
d1c955c0-96e7-4ef6-bb1d-01df886895f6,Marata 209,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
74c07ee7-df01-45f4-9cf3-ac0dfd5d9b07,Marata 210,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
eb5c8be9-923d-4058-9d60-1d505b06a26e,Marata 211,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
57603b02-0347-4c8c-bbb4-4688f60cc0a8,Marata 212,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
f06e24ba-1f73-4dda-b495-c344cb71d89f,Marata 213,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
2fb1b26c-9ce1-4114-ba3c-18edf924731f,Marata 214,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
34f56022-4e74-40a3-b067-9f728494f951,Marata 215,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
17937791-ee0e-44ef-9d65-c0b1a958c2e7,Marata 216,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
aaeb3008-aa98-49b8-99a7-60627f20199a,Marata 217,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
5d178a0f-7ea5-46e1-96d3-50cd6c4ab5c6,Marata 218,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
43c9fd5f-e054-41ea-9544-873d1a210c19,Marata 219,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
94fda6d6-9838-4430-a97f-037733cf49af,Marata 220,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
658df29e-57cc-4bf6-9405-200d3580356b,Marata 221,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
f97187ef-1d28-492f-a905-3be4b0023c09,Marata 222,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
27cb56f8-5a25-4e97-8850-6cf8b1fbf917,Marata 223,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
d386d270-1557-4a7c-9927-0b34621ad027,Marata 224,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
ed41151f-bb08-4738-91c3-fb0f313f3531,Marata 225,0.5,3f8b6677-ab42-4e89-96da-c8734230e309
